GeneID	GSM8279311	GSM8279313	GSM8279314	GSM8279315	GSM8279316
10969	1984	1668	1371	1544	1549
102465439	1	1	1	0	1
149465	6	4	2	2	6
105378685	1	1	0	1	1
128218	0	1	0	0	0
149466	0	0	0	1	0
7075	1	2	4	4	2
4352	5	3	3	3	3
105378687	45	20	21	27	40
991	114	91	59	87	55
64834	3105	2622	1894	2105	2205
102466723	1	1	1	1	1
112268225	3	3	5	10	6
112950	1769	1464	1154	1328	1303
107984947	195	146	113	137	150
23334	1336	1305	1010	1185	1192
100873952	52	46	36	48	40
102465440	0	0	0	0	0
81888	179	160	122	124	141
5792	326	312	277	326	334
9682	2537	2170	1754	1978	2048
100132774	186	167	149	175	143
6487	470	427	373	438	468
101929592	2	1	1	1	0
102464830	0	0	0	0	0
9048	70	57	36	44	46
105378688	6	5	5	8	6
101929609	120	108	87	91	100
9670	1275	1027	822	911	913
1802	730	611	476	538	577
533	4496	3581	3397	3604	3631
8704	1133	918	880	911	973
149473	295	218	168	186	207
6536	2619	2177	1901	2142	2036
107984948	155	135	151	137	121
128209	2	0	4	4	1
105378952	0	0	0	0	0
55929	766	639	551	572	595
79033	1492	1302	1098	1134	1232
100874278	10	6	7	8	8
106635545	0	0	0	0	0
55182	1910	1555	1271	1454	1495
107984951	1	1	1	0	0
100847089	0	0	0	0	0
107984950	525	441	375	412	407
79639	452	345	322	319	358
109623472	0	0	0	0	0
339541	27	44	32	26	31
105378690	11	7	9	10	6
26828	0	2	1	1	3
26830	1	1	0	0	0
11004	98	84	55	59	57
109623476	0	0	1	0	1
6202	21182	17054	14674	15559	16155
26811	9	4	5	3	22
94161	3	7	2	1	2
94162	5	5	6	3	6
94163	6	9	4	10	5
266675	19	11	7	14	10
1263	779	668	539	538	642
343521	93	97	78	74	85
149478	343	344	253	257	325
107984952	85	63	43	61	69
8643	22	23	12	15	14
8891	608	524	399	443	465
79654	3309	2874	2135	2314	2391
7389	2842	2349	1894	1981	2141
57643	81	63	49	65	66
105378691	12	12	7	9	8
400752	10	12	7	9	7
84842	6	4	3	7	4
4595	313	260	255	266	287
114034	236	231	210	216	228
10420	131	115	111	113	130
126661	251	211	183	199	203
25974	1719	1428	1184	1226	1313
5052	7192	5776	4920	5434	5605
10327	1600	1313	967	998	1095
4678	1045	907	845	879	826
149483	15	9	15	16	8
60313	2878	2530	2304	2664	2540
728963	4	3	1	0	0
51249	852	722	589	680	666
3652	750	660	472	557	553
105378693	0	0	0	0	0
23139	3286	2799	2439	2768	2733
105378694	0	0	0	0	1
110117499	495	412	251	269	288
8503	634	545	347	378	400
101929626	2	2	3	3	5
10103	525	446	347	384	432
110117498	0	0	1	0	1
55624	3142	2594	2186	2389	2561
541468	57	48	33	44	39
8438	91	65	45	51	66
10489	1875	1666	1373	1451	1556
7388	4601	3721	3074	3245	3257
387338	798	691	578	684	665
2166	7	7	11	8	8
729041	6	2	0	1	0
101929651	1	0	0	0	0
127343	66	65	103	100	102
105378696	0	0	0	0	0
100507423	44	36	27	49	41
148930	0	0	0	0	0
8569	590	551	478	518	554
148932	300	226	214	215	219
105378697	1	1	0	0	0
64756	1096	920	799	863	851
374973	0	1	0	1	1
100130197	84	72	59	61	77
9813	3885	3461	2624	2913	3071
105378698	5	8	3	2	5
105378699	0	0	0	0	0
1580	0	0	0	0	0
163720	0	0	0	0	0
1579	0	0	0	0	0
260293	1	3	1	3	1
199974	0	0	0	1	1
284541	0	0	1	2	0
105378701	17	26	7	12	4
100874253	11	9	11	18	8
10158	1	0	2	0	3
6886	0	4	0	1	4
6491	100	75	63	65	91
51727	4078	3464	2668	2971	3022
102724077	13	3	5	3	7
2301	0	0	0	0	0
84793	108	78	47	69	83
2306	58	25	28	30	30
107984953	0	0	0	0	0
388630	243	241	166	189	189
105379778	0	0	0	0	1
391037	0	0	0	1	2
200010	4	8	4	1	6
54558	474	468	279	312	358
84871	1	2	0	1	0
79656	2	0	3	4	4
105378706	1	0	1	0	0
101929721	0	0	0	0	0
100874313	0	0	0	0	0
107984954	0	0	0	0	0
105378708	0	0	0	0	0
1996	1	0	0	0	0
105378709	0	0	0	0	0
107984955	0	0	0	0	0
105378711	0	0	0	0	0
105378710	0	0	0	0	0
105378712	1	0	0	0	0
63950	0	0	0	0	0
105378714	0	0	0	0	0
11124	1	0	0	2	0
105378715	0	0	0	0	0
112268262	0	0	0	0	0
1031	0	0	0	0	0
100616189	0	0	0	0	0
102466656	0	0	0	0	0
284546	0	0	0	0	0
105378716	2	3	1	3	1
26994	4246	3483	2757	3119	3065
22996	383	322	279	321	326
105378717	0	0	0	0	2
102724097	8	11	11	8	7
2060	2810	2417	1776	1999	2101
105378720	3	4	1	1	2
441884	0	0	0	1	1
105378719	0	0	1	0	1
114883	2101	1752	1501	1673	1812
4898	5839	5166	3790	4372	4662
105378721	290	227	173	181	199
100313892	28	20	20	20	15
5865	866	781	757	901	866
51060	3249	2717	2214	2544	2529
112970	257	197	182	197	208
104355143	2	1	2	1	2
91408	1933	1562	1224	1355	1350
107984956	0	1	0	0	0
9372	1094	986	887	1031	975
200014	3197	2677	2253	2589	2569
4998	20	16	16	23	12
84950	958	787	678	769	795
23318	2083	1816	1549	1832	1741
105378723	2	2	1	0	1
2882	0	1	0	0	0
348378	0	0	1	0	0
65260	670	558	551	559	554
79699	1448	1235	951	1063	1120
440590	0	0	0	0	0
55268	80	59	50	47	60
6342	2514	2237	1489	1717	1741
127435	0	0	0	0	0
6512	0	0	1	0	0
105378724	1	0	1	2	1
1376	707	588	467	520	505
54987	805	658	425	487	522
4116	1210	993	903	1005	984
100507564	69	50	33	55	57
7804	2942	2640	2032	2380	2479
105378728	33	38	34	39	43
105378726	73	77	55	60	71
105378732	12	18	11	9	14
105378731	10	9	3	4	9
105378730	32	38	28	24	33
107984957	0	0	0	0	0
163742	0	0	0	0	0
105378733	0	0	0	0	0
63948	0	0	0	0	0
148979	48	64	24	27	46
55706	1086	901	698	777	735
54432	1046	914	773	845	831
1733	2	0	0	1	2
51668	717	583	452	533	532
115353	1392	1111	887	956	953
388633	0	0	0	0	0
9528	3909	3182	2699	3065	3172
127428	400	353	302	313	328
100616315	0	0	0	0	0
200008	0	0	2	0	1
606495	683	548	436	479	458
51253	3105	2476	1918	2078	2040
23648	640	496	331	394	402
619518	5	0	0	1	0
105378735	0	0	0	0	0
105378734	0	0	0	0	0
26027	30	25	14	11	19
338094	8	3	1	5	6
100527960	650	516	482	512	525
374977	0	0	1	0	0
7268	688	552	510	546	548
25973	264	195	217	229	182
55001	0	0	4	0	0
163747	6	0	2	3	1
1718	9323	8402	4786	5227	5806
107984958	20	12	11	11	11
107985760	0	0	0	0	0
105378736	0	0	0	0	0
199964	0	1	0	0	0
7809	1	0	0	1	0
255738	12	11	23	16	12
23358	3396	3118	2488	2843	2822
100507634	10	12	17	13	15
109729135	0	0	0	0	0
100616272	0	0	0	0	0
105378740	0	0	0	0	0
105378739	0	0	0	0	0
105378738	0	0	0	0	0
105378737	0	0	0	0	0
105378741	0	3	1	1	0
105378744	1	0	0	0	0
8613	1632	1409	906	960	1183
101929935	2	1	1	0	1
5563	577	461	446	568	525
199920	0	1	1	0	1
731	0	0	0	0	0
732	0	0	0	0	0
105378745	0	0	0	0	1
112267900	0	0	0	0	0
1600	1	2	1	0	0
105378748	0	0	0	0	0
105378747	0	0	0	0	0
101926890	0	0	0	0	0
105378746	0	0	0	0	0
107984960	2	3	3	2	2
115209	654	568	441	526	558
4070	3	0	0	0	0
114803	920	866	607	746	780
112268263	0	0	0	0	1
105378751	0	0	0	0	0
3725	4140	4149	3140	3439	3629
100131060	26	19	13	18	17
101926907	27	20	9	16	16
107984961	1	1	1	1	0
105378753	15	21	17	17	24
101926925	48	37	22	33	32
729467	1	1	1	0	1
105378756	25	40	17	12	16
55277	412	380	254	295	306
100616409	0	0	0	0	0
101926944	1	1	1	1	3
105378758	0	0	0	1	0
51361	2	2	0	1	4
1573	10	9	10	12	6
127795	0	0	0	0	0
105378760	0	0	0	0	0
107984963	0	0	0	0	0
105378761	0	0	0	0	0
107984962	0	0	0	0	0
107985379	0	1	0	0	0
105378763	0	1	2	0	2
101926964	0	0	0	0	0
105378764	0	0	0	0	0
100996570	0	0	0	0	0
4774	119	95	79	103	92
645030	0	0	0	0	0
105378766	0	0	0	0	0
107984964	0	0	0	0	0
414927	0	0	0	0	0
83941	1183	919	702	846	903
10207	473	370	353	408	417
113219465	0	0	0	0	0
107984965	0	1	0	0	0
100422902	0	0	0	0	0
100422946	0	0	0	0	0
54596	0	0	0	0	0
163782	1	0	0	1	2
105378768	0	0	0	1	0
7398	1599	1338	975	1136	1155
85440	2096	1926	1465	1655	1632
27329	0	1	1	0	1
84938	526	430	301	346	353
105378769	0	0	0	0	0
199899	0	2	2	0	2
105378770	0	0	0	0	0
100996301	3	4	1	2	1
27022	1	1	3	1	1
102464823	0	0	0	0	0
29929	232	191	119	137	138
23421	572	481	320	352	375
102724319	0	0	0	0	1
84455	618	526	379	469	443
79469	72	56	39	44	48
5236	2776	2423	1753	1859	2093
105378771	0	0	0	0	0
4919	64	73	38	43	33
105378772	1	0	0	1	0
101927034	7	6	6	11	7
105378773	0	0	0	0	0
148581	0	0	0	0	0
105378774	0	0	0	0	0
107984966	0	1	2	2	1
57685	109	113	110	101	110
100616338	0	0	0	0	0
55225	855	750	562	689	676
3716	10189	9042	6435	7307	7182
101927084	9	4	3	5	5
100500854	1	1	2	0	1
406893	0	0	0	0	0
205	1179	1151	782	914	1017
9829	1245	1074	1328	1444	1396
102724416	8	5	3	4	3
112268227	14	13	8	9	3
3953	955	830	588	626	666
54741	2444	2029	1595	1752	1806
5142	152	130	141	152	146
101927139	0	0	0	0	0
105378776	2	0	0	0	0
84251	158	143	102	130	135
100422871	0	0	0	0	0
200132	3	2	3	0	1
10022	0	0	0	1	0
79819	275	253	174	192	192
57708	1755	1526	1109	1203	1290
23169	558	480	304	368	402
400757	0	1	0	0	0
149233	0	1	0	1	2
3595	2	3	1	1	0
105378779	1	1	0	1	1
26135	6063	5277	4210	4605	4731
102724481	0	0	0	0	0
105378780	0	1	0	0	0
1647	5548	4400	4358	4831	4569
55970	5714	4636	3790	4219	4167
105378781	0	0	1	0	1
100289178	56	54	39	46	41
9077	449	356	439	447	474
79971	2772	2283	2113	2319	2335
100302279	0	0	0	0	0
105378782	0	0	0	0	0
6121	0	0	0	0	0
55635	123	131	110	138	111
101927220	2	1	0	0	2
107984967	0	1	0	0	0
105378783	0	0	0	0	0
105378785	0	0	0	0	0
105378787	0	0	0	0	0
105378786	0	0	0	0	0
105378788	0	0	0	0	0
105378789	3	6	3	6	3
105378790	6	1	3	7	4
57554	7	6	9	13	8
5301	0	0	0	0	0
105378792	1	1	4	3	4
55631	600	462	353	386	402
9295	3453	2949	2213	2478	2608
81573	1200	930	782	947	975
11147	471	354	337	329	358
102724548	1	5	3	2	3
1491	3778	3258	3015	3350	3330
105378793	2	2	3	0	1
105378794	1	2	0	0	1
101927244	3	0	0	1	2
102724572	0	1	0	0	0
5733	26	25	19	27	16
107985517	25	16	8	15	16
100132618	183	166	115	139	148
9406	2505	2261	1579	1758	1898
406962	28	31	15	12	21
100852410	16	18	9	12	10
105378795	1	0	0	0	0
257194	79	74	53	81	71
100852409	0	0	0	0	0
105378797	1	2	2	1	1
105378796	0	0	1	0	0
105378798	0	0	0	0	0
339468	0	0	0	0	0
105378799	0	0	0	0	0
105378800	0	0	0	0	0
101927295	0	0	0	0	1
105378801	0	0	0	0	0
107985391	0	0	0	0	0
105378802	0	0	0	0	0
109729166	0	0	0	0	1
127255	81	65	55	71	62
100526835	90	84	49	56	69
8790	713	615	414	435	459
51086	4	2	1	3	5
105378805	0	0	0	0	0
105378803	1	3	1	0	2
127254	1	0	0	0	0
101927320	0	0	0	0	0
1429	1780	1541	1079	1195	1186
127253	1079	924	722	852	825
431707	94	85	67	78	81
204962	17	5	19	25	18
34	1104	895	732	884	825
1744	26	20	17	12	18
5876	2938	2483	2141	2413	2485
692085	8	8	5	5	7
26805	10	12	9	5	12
26804	6	7	13	5	11
4438	2	1	1	1	2
127247	0	0	0	0	0
105378806	0	0	0	0	0
101927342	0	0	0	0	0
256435	2	7	5	2	7
105378807	0	0	0	0	0
110806286	0	0	0	0	0
81849	11	4	5	8	7
102466995	0	0	0	0	0
10026	1315	1077	802	850	885
105378808	5	5	5	2	9
26289	281	281	157	165	193
26009	2731	2187	1989	2226	2018
23032	2229	1991	1478	1684	1748
374986	801	727	630	655	642
374987	6	3	3	3	5
91624	123	104	86	98	95
8880	831	738	576	624	555
11080	332	271	251	292	280
54810	0	3	0	1	2
107984997	0	0	0	0	0
149047	0	0	0	0	0
5737	13	9	4	2	12
10964	228	182	155	197	152
10561	243	221	167	174	218
64123	1	0	1	0	0
107984998	0	1	3	0	0
105378810	0	0	0	0	0
105378812	0	0	0	0	0
105378811	0	0	0	0	0
107983999	0	0	0	0	0
101927412	0	0	0	0	0
105378813	0	0	0	0	0
107985018	0	0	0	0	0
23266	1065	877	891	976	959
101927434	0	0	0	0	0
105378814	0	0	0	0	0
107985396	0	0	0	0	0
103283057	0	0	0	0	0
101927498	0	0	0	0	0
107985037	0	0	0	0	0
105378816	2	0	3	1	2
101927542	0	0	0	0	0
107985043	0	0	0	0	0
101927587	1	1	0	0	0
101927560	0	0	0	1	0
107985041	1	2	1	1	1
79739	1039	949	831	923	921
5567	2733	2295	2229	2494	2394
107985046	1	0	0	0	0
112268230	0	0	1	0	0
148418	14	14	5	4	4
391051	1	2	1	4	1
58511	0	0	1	2	0
80135	684	577	502	584	572
2787	1213	964	796	838	830
100505741	36	30	32	38	31
1486	301	298	207	234	261
105378819	0	0	3	2	3
103695366	0	0	0	0	0
439927	0	1	0	0	0
117178	889	743	575	661	697
102724892	0	0	0	0	0
23566	0	0	0	0	0
255231	140	129	89	84	103
55283	1	0	0	1	1
126820	93	60	68	73	68
100616481	1	0	0	1	0
84144	88	73	65	48	61
105378821	0	1	0	1	0
148423	331	277	240	254	226
8915	497	484	418	398	451
646626	30	22	21	21	27
23576	261	203	151	143	171
107985054	9	12	11	7	7
3491	850	917	701	708	1112
107985057	2	3	0	0	1
112268231	1	1	0	0	2
54680	581	469	389	443	416
105378823	0	0	0	0	0
255631	3	6	2	1	3
105378824	0	0	0	0	0
105378825	2	1	0	0	2
57489	144	112	109	101	115
102465842	0	0	0	0	0
9635	4	3	1	0	2
1179	0	0	0	0	0
105378827	0	0	0	0	0
105378826	0	0	1	0	0
22802	0	0	0	0	0
105378828	17	19	13	11	20
9629	5	1	4	3	11
51100	3398	2895	2186	2347	2490
105378831	0	1	0	1	0
9403	2795	2295	1794	1979	2107
9653	1386	1154	935	1009	975
339524	6	4	2	6	2
101927844	1	0	1	0	0
8543	1923	1598	1293	1439	1428
100505768	2	0	2	1	1
105378833	4	4	0	3	1
105378834	1	1	0	1	0
107985408	0	0	0	0	0
105378835	0	0	0	0	0
107985518	0	0	0	0	0
107985519	0	0	0	0	0
101927871	0	0	0	0	0
105378836	0	0	0	0	0
105378839	0	1	0	0	0
101927891	3	3	4	3	4
105378838	0	0	0	0	0
5586	920	808	602	722	757
2959	302	247	224	234	263
56267	357	303	277	297	282
494115	265	222	188	225	185
2635	62	53	45	29	47
105378841	3	3	2	1	0
2633	206	172	76	69	94
2634	337	341	158	160	175
112268267	70	76	30	35	38
105378842	0	0	1	1	1
388646	0	0	1	0	0
115361	10	11	3	1	7
107985076	0	0	1	0	0
105378843	0	0	0	0	0
115362	8	9	6	11	3
729930	3	0	0	1	1
163351	0	1	0	0	1
400759	6	8	3	2	6
105378844	0	0	0	0	0
23507	108	89	74	90	86
84230	271	246	209	279	238
400761	9	6	5	6	5
107985743	0	1	1	0	1
101927952	1	2	1	1	1
107985744	0	0	0	0	0
101927975	0	0	0	0	0
55144	335	306	241	280	277
105378847	0	0	1	0	1
492303	17	13	9	13	10
284695	372	286	275	284	299
105378848	0	0	0	0	0
105378849	0	0	0	1	0
107985088	0	0	0	1	0
105378850	0	0	0	0	0
105378851	0	0	0	0	0
105378852	0	0	0	0	0
109616984	0	0	0	0	0
343472	0	0	0	0	0
105378853	43	29	33	44	30
105378855	0	2	1	2	1
105378854	1	1	0	2	0
84146	796	720	557	662	640
164045	3	6	2	1	1
107985412	0	0	0	0	0
107985417	0	0	0	0	0
105378856	2	0	0	1	0
8317	87	50	57	53	65
102723436	17	10	4	8	7
7049	610	514	367	476	459
676	2	0	0	0	1
253152	6	2	5	3	5
646817	73	64	58	58	55
284697	20	26	18	23	20
23285	105	106	83	106	95
388649	0	0	0	1	0
11146	104	90	65	70	70
79871	525	448	357	430	442
2672	2	0	1	0	0
7813	362	311	246	326	338
6125	12639	10122	8800	9378	9804
388650	440	395	342	357	370
6083	1	1	1	2	0
26782	2	4	3	0	1
22823	108	79	76	61	59
50999	2425	2065	1502	1694	1738
343099	113	111	76	98	82
107985521	0	1	0	0	0
100131564	161	206	126	122	137
1810	1005	865	716	813	762
54874	251	210	191	202	204
107985761	0	0	0	0	0
8412	600	462	490	569	568
100129046	29	23	25	26	19
102723480	36	30	28	38	22
723788	1	1	1	1	0
100126348	0	0	0	0	0
100189133	0	0	2	0	0
30836	1206	1107	1039	1179	1046
2730	3062	2431	3289	3675	3543
24	5	6	8	5	7
105378858	0	1	0	1	0
9411	387	340	231	294	270
107985092	0	0	0	0	0
105378859	1	1	0	0	1
5825	906	774	542	607	624
2152	131	137	74	103	116
113219466	0	0	0	1	0
105378861	0	0	0	0	0
101928079	16	12	9	11	10
105378860	0	0	0	0	0
100616321	0	0	0	0	0
126969	74	51	30	45	46
1266	633	500	446	499	483
105378862	1	5	3	1	3
729970	5	13	4	9	7
199857	140	120	84	91	105
105378863	0	0	0	1	0
101928098	2	1	0	0	0
148534	291	251	164	194	211
100527978	70	62	51	63	57
101928118	3	5	5	2	2
25950	167	150	95	130	115
100996630	0	0	0	0	0
105378864	0	0	0	0	0
105379825	0	0	0	0	0
101928169	0	0	0	0	0
107985420	0	1	1	0	0
440594	0	0	0	0	0
100996635	0	0	1	0	0
101928219	0	0	0	0	0
102723661	0	0	0	0	0
101928241	0	1	0	0	0
105378866	1	0	0	0	1
58155	124	131	81	100	98
1806	163	134	84	97	120
100873932	6	5	3	2	3
105378867	0	0	0	0	0
100873933	0	1	0	0	0
109729128	2	0	1	0	0
400765	2	4	1	1	1
100616452	0	0	0	0	0
406928	1	0	0	0	0
729987	8	16	4	7	5
51375	2010	1642	1127	1231	1306
163404	0	0	0	2	1
100129620	0	0	0	1	0
9890	2183	1940	1097	1209	1251
107985093	0	0	0	0	0
101928270	0	0	0	0	0
54873	533	493	162	178	229
391059	363	321	208	230	232
178	1485	1457	857	916	1047
23443	1578	1324	1145	1277	1376
64645	2133	1808	1338	1431	1633
163786	380	309	231	256	261
54482	558	494	412	470	472
127495	91	78	75	76	79
1629	1630	1446	1225	1425	1436
100506007	45	30	24	29	25
8634	3537	2957	2357	2563	2689
693138	0	0	0	0	0
8556	148	121	131	149	181
105379827	0	0	0	0	0
54112	0	0	0	1	0
100128787	0	0	0	0	0
7412	12	8	4	4	4
2135	1229	1013	786	936	929
148867	1145	999	729	871	882
51611	2662	2149	1770	1976	2059
102606465	369	335	230	299	298
107985094	0	0	0	0	0
101928334	0	0	0	0	0
101928370	16	10	8	6	12
1901	892	787	582	650	629
102723784	1	1	0	0	0
104355286	0	0	0	0	0
105378872	0	0	0	1	0
118427	0	0	0	0	0
94236	0	0	1	0	0
107985095	0	0	0	0	0
105378874	0	0	0	0	0
112268286	0	0	0	0	0
107985096	0	0	0	0	0
1301	113	106	106	152	130
101928436	8	11	11	4	5
55599	403	331	218	275	288
280	83	91	53	64	63
648740	2	6	3	3	4
279	2	3	3	3	3
276	1	2	1	1	1
277	0	0	0	2	0
105378878	0	0	0	0	0
278	0	1	2	2	1
100129138	5	6	4	5	6
105378879	0	0	0	0	0
105378880	0	0	0	0	0
105378881	0	0	0	0	0
101928476	0	1	0	0	0
105378882	0	0	0	1	0
105378883	0	0	0	0	0
105378884	0	0	0	0	0
107985116	0	0	0	1	0
105378886	0	0	0	0	0
105378885	0	0	0	0	0
105378887	0	0	0	0	0
105378889	0	0	0	0	0
105378888	0	1	0	0	0
55170	463	410	386	428	423
22854	1183	1072	911	1034	1033
10451	272	228	95	137	132
102465839	0	0	0	0	0
100873946	1	1	0	0	0
107985124	0	2	1	2	0
29957	997	827	639	711	728
148545	0	1	0	0	0
653149	0	0	0	0	0
284611	336	308	215	241	230
113802	0	0	0	1	0
105378890	0	0	0	0	0
55119	2207	1886	1492	1726	1788
163479	2	3	4	0	1
6814	2084	1768	1293	1473	1470
105378891	5	3	3	3	6
254268	18	9	10	10	15
642864	0	0	0	0	0
107985159	0	0	0	0	0
29899	841	706	599	641	661
23155	2060	1751	1451	1558	1670
22911	699	652	581	599	608
6884	1375	1264	1093	1232	1285
105378892	12	14	15	10	11
56900	2440	2048	1566	1835	1755
677766	9	8	8	4	13
127003	6	10	1	4	10
57535	463	376	315	357	417
6301	15880	13363	10545	11562	11569
1952	204	190	164	198	203
84722	94	81	45	48	62
343263	0	0	0	0	0
6272	743	677	503	602	570
5686	6662	5519	4676	5134	5351
284612	65	71	58	39	74
127002	146	122	120	115	119
284613	987	903	671	741	777
57463	150	117	128	129	148
105378893	0	0	0	0	1
83873	0	0	1	0	0
2773	6837	5776	4628	5082	5141
406974	1	1	1	1	1
2780	26	36	25	23	27
271	2757	2469	2037	2232	2390
2948	874	700	656	704	684
2946	511	425	287	311	366
2944	340	298	246	223	247
2949	13	15	12	20	17
2947	17	11	23	22	24
79574	0	0	1	1	0
107985167	9	3	7	8	5
1435	7330	6100	3909	4423	4628
10768	9385	7893	6510	7278	7448
85369	1339	1192	1019	1110	1119
105378895	0	0	1	0	1
257	149	130	126	146	134
104355139	18	14	21	11	17
164153	17	17	23	28	16
388662	645	564	455	483	508
105378897	33	30	34	24	38
100873974	6	3	2	3	6
3749	1120	1005	692	792	872
440600	19	5	8	12	7
64783	360	345	275	307	317
9122	59	42	62	71	79
10542	4111	3346	2645	2882	2985
101410535	33	25	18	25	20
84432	1	0	0	0	0
105378899	0	0	0	0	0
105378898	0	0	0	0	0
643160	0	0	0	0	0
440602	0	0	0	0	0
3744	0	2	1	0	1
3737	2	0	0	0	0
107985174	30	32	16	18	17
3738	2	6	5	3	2
105378901	0	0	0	0	0
963	3	1	1	3	3
55791	801	631	568	660	650
128338	1491	1242	877	981	997
10390	1542	1343	1104	1276	1217
79961	0	2	4	7	4
107985180	0	0	0	0	0
1117	290	263	90	81	118
149620	4	3	2	2	2
27159	0	0	0	0	0
105378903	0	0	0	0	0
128344	410	304	257	297	247
105378904	0	0	1	1	0
441897	0	0	0	0	0
5016	10	8	3	4	9
79084	1629	1347	1089	1170	1234
515	6990	5604	4102	4504	4718
128346	136	107	75	106	91
57413	1	0	1	3	2
140	2	1	2	2	1
5906	2070	1814	1303	1610	1568
100129269	11	5	7	4	7
107985184	40	37	32	33	43
55924	1694	1405	1396	1603	1499
100506343	76	57	78	86	89
101928718	59	45	61	72	70
11218	731	546	480	573	600
3752	13	7	11	8	9
100874295	0	0	0	0	0
100873995	0	0	0	0	0
643355	0	0	0	0	0
105378906	0	0	0	0	0
105378909	2	1	0	0	0
55917	1689	1448	1139	1337	1333
100422976	0	1	0	1	0
7482	181	141	141	172	171
54879	1058	890	866	908	957
829	9116	7606	5980	6697	6685
4343	5113	4429	3530	3957	3915
389	5578	4663	3894	4220	4338
333926	130	100	95	87	86
105378910	0	0	1	3	1
284467	10	7	4	12	14
100996702	0	1	1	1	0
105378912	0	1	0	0	0
105378911	0	0	0	0	0
113218506	0	0	0	0	0
6566	6006	5055	4686	5281	5347
246182	3	8	6	4	5
100506392	96	86	79	90	91
107985189	11	8	4	6	5
100996251	24	29	12	27	28
9860	765	639	490	559	608
643441	0	0	0	0	0
260425	321	337	228	219	265
10745	2370	2008	1597	1766	1767
54665	414	353	287	320	360
100287722	140	122	85	100	104
26191	54	53	24	27	29
440603	1	2	1	3	1
10717	519	417	333	351	397
64858	248	224	154	201	145
101928846	9	15	10	11	8
204851	2382	2108	1464	1629	1843
56944	263	289	90	89	119
148281	0	1	0	0	0
107985443	0	0	0	0	0
51592	1701	1442	1215	1437	1475
105378913	12	8	13	11	13
10286	2691	2257	1949	2081	2138
105378914	6	7	4	1	4
163259	102	95	62	70	67
270	1	0	0	0	0
4893	4382	3830	2802	3184	3215
7812	36215	31765	25385	28164	28644
80143	3681	3062	2450	2739	2889
6847	0	0	0	0	0
105378915	0	1	0	0	0
7252	0	0	0	0	0
10100	9	10	4	8	11
105378916	0	0	0	0	0
112840934	15	13	12	14	21
4803	648	546	846	848	791
112268234	4	2	3	4	4
112268287	4	2	3	6	1
81839	1674	1400	1175	1362	1333
845	0	1	1	0	0
4808	19	17	15	11	14
101928995	2	2	1	2	3
101928977	4	2	4	5	6
55356	2242	1913	1652	1775	1916
126868	61	60	50	50	53
105378918	0	0	0	1	0
107985190	0	0	1	1	0
105378919	0	0	0	0	0
105378920	0	0	0	0	0
476	18208	15917	13453	15060	15189
84852	2499	2180	1751	1967	2065
101929023	0	0	1	1	0
112268235	36	27	17	29	30
965	835	793	560	600	662
105378925	1	1	1	0	0
100616384	0	0	0	0	0
3321	205	185	148	169	185
105378924	0	0	0	0	0
100302117	0	0	0	0	0
388667	0	0	0	0	0
105378926	0	0	0	0	0
914	3	2	0	2	2
105378927	0	0	0	0	2
5738	3023	2675	1491	1649	1802
9398	683	566	328	339	399
101929099	8	3	2	2	1
8458	516	454	422	439	496
100126331	0	0	1	0	0
80263	648	550	450	522	492
79679	5	6	3	5	5
104355292	0	0	0	0	0
10905	4953	4523	3905	4531	4465
100996263	0	0	0	0	0
54855	145	123	122	115	125
105378929	1	0	1	1	0
54834	1079	859	749	833	887
10885	1758	1559	1349	1523	1545
200162	81	70	67	70	85
105378930	0	0	0	0	0
107985447	0	2	0	0	1
6913	1972	1747	1140	1335	1338
105378933	6	4	9	5	3
107985191	0	1	0	0	0
10352	592	543	371	379	401
104472716	0	1	0	0	0
101929147	490	415	297	336	413
107985192	8	3	3	4	5
105378934	1	0	0	0	0
51179	0	2	1	1	2
100874270	0	0	0	0	0
3284	0	0	0	0	0
105378935	1	0	1	1	0
3283	0	0	0	0	0
128102	12	13	16	9	11
644242	47	25	19	34	48
90874	1071	917	766	874	882
105378937	7	2	3	4	7
26227	10189	8502	6063	6694	7088
105378936	109	101	74	75	83
3158	0	0	0	0	0
83998	0	0	0	0	1
105378938	1	0	1	1	2
343505	4	1	0	1	2
11085	0	0	0	0	0
4853	14216	13379	9873	11168	11483
101929178	4	3	2	2	1
105378939	0	0	0	0	0
105378940	0	0	0	0	0
9554	7964	6884	4743	5278	5671
107985522	13	17	12	13	8
105378941	15	13	10	10	8
105378954	65	45	52	47	53
101929788	1	0	0	0	1
728841	984	918	681	810	827
107985523	12	6	7	6	8
767846	28	23	25	19	22
100996724	3259	3005	2029	2136	2448
107985524	71	67	52	54	57
105378944	4	2	1	2	1
105378943	0	0	0	0	1
101929796	71	53	62	48	57
101060684	694	648	520	592	610
107985762	0	0	0	0	0
101954277	2	0	0	0	0
653505	7	5	2	3	2
728855	576	516	483	546	525
100996720	83	71	62	68	75
101954264	0	4	1	1	0
107985763	0	2	1	0	2
105369199	23	19	8	9	10
101929798	35	32	28	25	25
107985748	0	0	0	0	0
107985749	0	0	0	0	0
107985750	0	0	0	0	0
106479023	73	60	49	55	60
2210	1	0	0	2	2
100996318	3	1	1	1	1
337875	41	36	28	43	36
653820	45	34	33	45	39
653464	1839	1631	1235	1433	1401
107985193	2	3	1	2	4
100873165	0	0	0	2	0
107985194	14	6	4	6	8
